seqname	feature	start	end	gene_name
chrX	intron	45037789	45051608	KDM6A
chrX	intron	45051902	45053728	KDM6A
chrX	intron	45054055	45058905	KDM6A
chrX	intron	45059566	45059921	KDM6A
chrX	intron	45061519	45062546	KDM6A
chrX	intron	45062848	45063321	KDM6A
chrX	intron	45063917	45069478	KDM6A
chrX	intron	45070457	45076596	KDM6A
chrX	intron	45076926	45078299	KDM6A
chrX	intron	45078605	45079045	KDM6A
chrX	intron	45079451	45082475	KDM6A
chrX	intron	45082889	45083359	KDM6A
chrX	intron	45083708	45085764	KDM6A
chrX	intron	45086079	45089642	KDM6A
chrX	intron	45090030	45090622	KDM6A
chrX	intron	45107636	45109978	KDM6A
chrX	intron	45110349	45111281	KDM6A
chrX	intron	44873812	44873823	KDM6A
chrX	intron	44874087	44961183	KDM6A
chrX	intron	44961492	44974565	KDM6A
chrX	intron	44974815	45010860	KDM6A
chrX	intron	45011119	45020509	KDM6A
chrX	intron	45020830	45034830	KDM6A
chrX	intron	45035085	45037554	KDM6A
chrX	intron	45037789	45051608	KDM6A
chrX	intron	45051902	45053728	KDM6A
chrX	intron	45054055	45058905	KDM6A
chrX	intron	45060864	45061223	KDM6A
chrX	intron	45061519	45062546	KDM6A
chrX	intron	45062848	45063321	KDM6A
chrX	intron	45063917	45069478	KDM6A
chrX	intron	45070457	45076596	KDM6A
chrX	intron	45076926	45078299	KDM6A
chrX	intron	45078605	45079045	KDM6A
chrX	intron	45079451	45082475	KDM6A
chrX	intron	45082889	45083359	KDM6A
chrX	intron	45083708	45085764	KDM6A
chrX	intron	45086079	45089642	KDM6A
chrX	intron	45090030	45090622	KDM6A
chrX	intron	45107636	45109978	KDM6A
chrX	intron	45110349	45111281	KDM6A
chrX	intron	45061519	45062546	KDM6A
chrX	intron	45062848	45063321	KDM6A
chrX	intron	45063917	45069478	KDM6A
chrX	intron	45070457	45076596	KDM6A
chrX	intron	45076926	45078299	KDM6A
chrX	intron	45078605	45079045	KDM6A
chrX	intron	45079451	45082475	KDM6A
chrX	intron	45082889	45083359	KDM6A
chrX	intron	45083708	45085764	KDM6A
chrX	intron	45086079	45089642	KDM6A
chrX	intron	45090030	45090622	KDM6A
chrX	intron	45107636	45109978	KDM6A
chrX	intron	45110349	45111281	KDM6A
chrX	intron	45090964	45106441	KDM6A
chrX	intron	45106749	45107309	KDM6A
chrX	intron	45107636	45109978	KDM6A
chrX	intron	45110349	45111281	KDM6A
chrX	intron	45060256	45060508	KDM6A
chrX	intron	45060864	45061223	KDM6A
chrX	intron	45061519	45062546	KDM6A
chrX	intron	45062848	45063321	KDM6A
chrX	intron	45063917	45069478	KDM6A
chrX	intron	45070457	45076596	KDM6A
chrX	intron	45076926	45078299	KDM6A
chrX	intron	45078605	45079045	KDM6A
chrX	intron	45079451	45082475	KDM6A
chrX	intron	45082889	45083359	KDM6A
chrX	intron	45083708	45085764	KDM6A
chrX	intron	45086079	45089642	KDM6A
chrX	intron	45090030	45090622	KDM6A
chrX	intron	45107636	45109978	KDM6A
chrX	intron	45110349	45111281	KDM6A
chrX	intron	45059566	45059921	KDM6A
chrX	intron	44873812	44873823	KDM6A
chrX	intron	44874087	44961183	KDM6A
chrX	intron	44961492	44974565	KDM6A
chrX	intron	44974815	45010860	KDM6A
chrX	intron	45011119	45020509	KDM6A
chrX	intron	45020830	45034830	KDM6A
chrX	intron	45035085	45037554	KDM6A
chrX	intron	45037789	45051608	KDM6A
chrX	intron	45051902	45053728	KDM6A
chrX	intron	45054055	45058905	KDM6A
chrX	intron	45061519	45062546	KDM6A
chrX	intron	45062848	45063321	KDM6A
chrX	intron	45063917	45069478	KDM6A
chrX	intron	45070457	45076596	KDM6A
chrX	intron	45076926	45078299	KDM6A
chrX	intron	45078605	45079045	KDM6A
chrX	intron	45079451	45082475	KDM6A
chrX	intron	45082889	45083359	KDM6A
chrX	intron	45083708	45085764	KDM6A
chrX	intron	45086079	45089642	KDM6A
chrX	intron	45090030	45090622	KDM6A
chrX	intron	45107636	45109978	KDM6A
chrX	intron	45110349	45111281	KDM6A
chrX	intron	44873812	44873823	KDM6A
chrX	intron	44874087	44961183	KDM6A
chrX	intron	44961492	44974565	KDM6A
chrX	intron	44974815	45010860	KDM6A
chrX	intron	45011119	45020509	KDM6A
chrX	intron	45020830	45034830	KDM6A
chrX	intron	45035085	45037554	KDM6A
chrX	intron	45037789	45051608	KDM6A
chrX	intron	45051902	45053728	KDM6A
chrX	intron	45054055	45058905	KDM6A
chrX	intron	45060864	45061223	KDM6A
chrX	intron	45063917	45069478	KDM6A
chrX	intron	45070457	45076596	KDM6A
chrX	intron	45076926	45078299	KDM6A
chrX	intron	45078605	45079045	KDM6A
chrX	intron	45079451	45082475	KDM6A
chrX	intron	45082889	45083359	KDM6A
chrX	intron	45083708	45085764	KDM6A
chrX	intron	45086079	45089642	KDM6A
chrX	intron	45090030	45090622	KDM6A
chrX	intron	44873812	44873823	KDM6A
chrX	intron	44874087	44961183	KDM6A
chrX	intron	44961492	44974565	KDM6A
chrX	intron	44974815	45010860	KDM6A
chrX	intron	45011119	45020509	KDM6A
chrX	intron	45020830	45034830	KDM6A
chrX	intron	45035085	45037554	KDM6A
chrX	intron	45037789	45051608	KDM6A
chrX	intron	45051902	45053728	KDM6A
chrX	intron	45054055	45058905	KDM6A
chrX	intron	45059566	45059921	KDM6A
chrX	intron	45060256	45060508	KDM6A
chrX	intron	45060864	45061223	KDM6A
chrX	intron	45061519	45062546	KDM6A
chrX	intron	45062848	45063321	KDM6A
chrX	intron	45063917	45069478	KDM6A
chrX	intron	45070457	45076596	KDM6A
chrX	intron	45076926	45078299	KDM6A
chrX	intron	45078605	45079045	KDM6A
chrX	intron	45079451	45082475	KDM6A
chrX	intron	45082889	45083359	KDM6A
chrX	intron	45083708	45085764	KDM6A
chrX	intron	45086079	45089642	KDM6A
chrX	intron	45090030	45090622	KDM6A
chrX	intron	45107636	45109978	KDM6A
chrX	intron	45110349	45111281	KDM6A
chrX	intron	44873812	44873823	KDM6A
chrX	intron	44874087	44961183	KDM6A
chrX	intron	44961492	44974565	KDM6A
chrX	intron	44974815	45010860	KDM6A
chrX	intron	45011119	45020509	KDM6A
chrX	intron	45020830	45034830	KDM6A
chrX	intron	45035085	45037554	KDM6A
chrY	intron	2954097	2960973	ZFY
chrY	intron	2961746	2974994	ZFY
chrY	intron	2975344	2975410	ZFY
chrY	intron	2975754	2976569	ZFY
chrY	intron	2976922	2977839	ZFY
chrY	intron	2978180	2978709	ZFY
chrY	intron	2954097	2960973	ZFY
chrY	intron	2961746	2974994	ZFY
chrY	intron	2975344	2975410	ZFY
chrY	intron	2975754	2976569	ZFY
chrY	intron	2976922	2977839	ZFY
chrY	intron	2978180	2978709	ZFY
chrY	intron	2954097	2960973	ZFY
chrY	intron	2961746	2974994	ZFY
chrY	intron	2975344	2975410	ZFY
chrY	intron	2978180	2978709	ZFY
chrY	intron	2975344	2975410	ZFY
chrY	intron	2975754	2976569	ZFY
chrY	intron	2976922	2977839	ZFY
chrY	intron	2978180	2978709	ZFY
chrX	intron	24179870	24207225	ZFX
chrX	intron	24207575	24207611	ZFX
chrX	intron	24207955	24208117	ZFX
chrX	intron	24208470	24208799	ZFX
chrX	intron	24209140	24210092	ZFX
chrX	intron	24207955	24208117	ZFX
chrX	intron	24208470	24208799	ZFX
chrX	intron	24209140	24210092	ZFX
chrX	intron	24179870	24207225	ZFX
chrX	intron	24207575	24207611	ZFX
chrX	intron	24207955	24208117	ZFX
chrX	intron	24208470	24208799	ZFX
chrX	intron	24209140	24210092	ZFX
chrX	intron	24172900	24173506	ZFX
chrX	intron	24173823	24179082	ZFX
chrX	intron	24179870	24207225	ZFX
chrX	intron	24207575	24207611	ZFX
chrX	intron	24207955	24208117	ZFX
chrX	intron	24208470	24208799	ZFX
chrX	intron	24209140	24210092	ZFX
chrX	intron	24207575	24207611	ZFX
chrX	intron	24207955	24208117	ZFX
chrX	intron	24208470	24208799	ZFX
chrX	intron	24209140	24210092	ZFX
chrY	intron	12907694	12909259	DDX3Y
chrY	intron	12909507	12911738	DDX3Y
chrY	intron	12912068	12912626	DDX3Y
chrY	intron	12913162	12913617	DDX3Y
chrY	intron	12913953	12914463	DDX3Y
chrY	intron	12914749	12914783	DDX3Y
chrY	intron	12915327	12915529	DDX3Y
chrY	intron	12916127	12916160	DDX3Y
chrY	intron	12916734	12916806	DDX3Y
chrY	intron	12917160	12917302	DDX3Y
chrY	intron	12917642	12917942	DDX3Y
chrY	intron	12907694	12909259	DDX3Y
chrY	intron	12909507	12911738	DDX3Y
chrY	intron	12912068	12912626	DDX3Y
chrY	intron	12913162	12913617	DDX3Y
chrY	intron	12913953	12914463	DDX3Y
chrY	intron	12914749	12914783	DDX3Y
chrY	intron	12915327	12915529	DDX3Y
chrY	intron	12916127	12916160	DDX3Y
chrY	intron	12916734	12916806	DDX3Y
chrY	intron	12917160	12917302	DDX3Y
chrY	intron	12917642	12917942	DDX3Y
chrY	intron	12905915	12907436	DDX3Y
chrY	intron	12907694	12909259	DDX3Y
chrY	intron	12909507	12911738	DDX3Y
chrY	intron	12912068	12912626	DDX3Y
chrY	intron	12913162	12913617	DDX3Y
chrY	intron	12913953	12914463	DDX3Y
chrY	intron	12907694	12909259	DDX3Y
chrY	intron	12909507	12911738	DDX3Y
chrY	intron	12912068	12912626	DDX3Y
chrY	intron	12913162	12913617	DDX3Y
chrX	intron	41342936	41343115	DDX3X
chrX	intron	41343451	41343636	DDX3X
chrX	intron	41343922	41343929	DDX3X
chrX	intron	41345648	41346128	DDX3X
chrX	intron	41346722	41346758	DDX3X
chrX	intron	41347112	41347211	DDX3X
chrX	intron	41342936	41343115	DDX3X
chrX	intron	41343451	41343636	DDX3X
chrX	intron	41345648	41346128	DDX3X
chrX	intron	41346722	41346758	DDX3X
chrX	intron	41347112	41347211	DDX3X
chrX	intron	41342936	41343115	DDX3X
chrX	intron	41343451	41343636	DDX3X
chrX	intron	41343922	41343929	DDX3X
chrX	intron	41345648	41346128	DDX3X
chrX	intron	41346722	41346758	DDX3X
chrX	intron	41347112	41347211	DDX3X
chrX	intron	41342936	41343115	DDX3X
chrX	intron	41343451	41343636	DDX3X
chrX	intron	41343922	41343929	DDX3X
chrX	intron	41345648	41346128	DDX3X
chrX	intron	41346722	41346758	DDX3X
chrX	intron	41347112	41347211	DDX3X
chrX	intron	41346722	41346758	DDX3X
chrX	intron	41347112	41347211	DDX3X
chrX	intron	41336259	41337307	DDX3X
chrX	intron	41341716	41341848	DDX3X
chrX	intron	41345648	41346128	DDX3X
chrX	intron	41346722	41346758	DDX3X
chrX	intron	41347112	41347214	DDX3X
chrX	intron	41342936	41343115	DDX3X
chrX	intron	41343451	41343636	DDX3X
chrX	intron	41343922	41343929	DDX3X
chrX	intron	41345648	41346128	DDX3X
chrX	intron	41346722	41346758	DDX3X
chrX	intron	41347112	41347211	DDX3X
chrX	intron	41348015	41357732	DDX3X
chrX	intron	41358100	41364173	DDX3X
chrX	intron	41342936	41343115	DDX3X
chrX	intron	41343451	41343636	DDX3X
chrX	intron	41343922	41343929	DDX3X
chrX	intron	41345648	41346128	DDX3X
chrX	intron	41346722	41346758	DDX3X
chrX	intron	41347112	41347211	DDX3X
chrX	intron	41342936	41343115	DDX3X
chrX	intron	41343451	41343636	DDX3X
chrX	intron	41343922	41343929	DDX3X
chrX	intron	41345648	41346128	DDX3X
chrX	intron	41346722	41346758	DDX3X
chrX	intron	41347112	41347211	DDX3X
chrX	intron	41342936	41343115	DDX3X
chrX	intron	41343451	41343636	DDX3X
chrX	intron	41343922	41343929	DDX3X
chrX	intron	41345648	41346128	DDX3X
chrX	intron	41346722	41346758	DDX3X
chrX	intron	41347112	41347211	DDX3X
chrX	intron	41342936	41343115	DDX3X
chrX	intron	41343451	41343636	DDX3X
chrX	intron	41343922	41343929	DDX3X
chrX	intron	41345648	41346128	DDX3X
chrX	intron	41346722	41346758	DDX3X
chrX	intron	41347112	41347211	DDX3X
chrX	intron	41342936	41343115	DDX3X
chrX	intron	41343451	41343636	DDX3X
chrX	intron	41343922	41343929	DDX3X
chrX	intron	41345648	41346128	DDX3X
chrX	intron	41346722	41346758	DDX3X
chrX	intron	41347112	41347211	DDX3X
chrX	intron	41342936	41343115	DDX3X
chrX	intron	41343451	41343636	DDX3X
chrX	intron	41343922	41343929	DDX3X
chrX	intron	41345648	41346128	DDX3X
chrX	intron	41346722	41346758	DDX3X
chrX	intron	41347112	41347211	DDX3X
chrX	intron	41343451	41343636	DDX3X
chrX	intron	41343922	41343929	DDX3X
chrX	intron	41345648	41346128	DDX3X
chrX	intron	41346722	41346758	DDX3X
chrX	intron	41347112	41347211	DDX3X
chrX	intron	41343451	41343636	DDX3X
chrX	intron	41343922	41343929	DDX3X
chrX	intron	41345648	41346128	DDX3X
chrX	intron	41346722	41346758	DDX3X
chrX	intron	41347112	41347211	DDX3X
chrX	intron	41337565	41337590	DDX3X
chrX	intron	41336259	41337307	DDX3X
chrX	intron	41342936	41343115	DDX3X
chrX	intron	41343451	41343636	DDX3X
chrX	intron	41343922	41343929	DDX3X
chrX	intron	41345648	41346128	DDX3X
chrX	intron	41346722	41346758	DDX3X
chrX	intron	41347112	41347214	DDX3X
chrX	intron	41342936	41343115	DDX3X
chrX	intron	41343451	41343636	DDX3X
chrX	intron	41343922	41343929	DDX3X
chrX	intron	41345648	41346128	DDX3X
chrX	intron	41346722	41346758	DDX3X
chrX	intron	41347112	41347214	DDX3X
chrX	intron	41342936	41343115	DDX3X
chrX	intron	41343451	41343636	DDX3X
chrX	intron	41343922	41343929	DDX3X
chrX	intron	41344664	41345079	DDX3X
chrX	intron	41345648	41346128	DDX3X
chrX	intron	41346722	41346758	DDX3X
chrX	intron	41347112	41347211	DDX3X
chrX	intron	41342936	41343115	DDX3X
chrX	intron	41343451	41343636	DDX3X
chrX	intron	41343922	41343929	DDX3X
chrX	intron	41345648	41346128	DDX3X
chrX	intron	41346722	41346758	DDX3X
chrX	intron	41347112	41347214	DDX3X
chrX	intron	41340914	41341383	DDX3X
chrX	intron	41342936	41343115	DDX3X
chrX	intron	41343451	41343636	DDX3X
chrX	intron	41343922	41343929	DDX3X
chrX	intron	41345648	41346128	DDX3X
chrX	intron	41346722	41346758	DDX3X
chrX	intron	41347112	41347214	DDX3X
chrX	intron	41342936	41343115	DDX3X
chrX	intron	41343451	41343636	DDX3X
chrX	intron	41343922	41343929	DDX3X
chrX	intron	41345648	41346128	DDX3X
chrX	intron	41346722	41346758	DDX3X
chrX	intron	41347112	41347211	DDX3X
chrX	intron	41337565	41337590	DDX3X
chrX	intron	41342936	41343115	DDX3X
chrX	intron	41343451	41343636	DDX3X
chrX	intron	41343922	41343929	DDX3X
chrX	intron	41345648	41346128	DDX3X
chrX	intron	41337565	41337590	DDX3X
chrX	intron	41340914	41341383	DDX3X
chrX	intron	41342936	41343115	DDX3X
chrX	intron	41343451	41343636	DDX3X
chrX	intron	41343922	41343929	DDX3X
chrX	intron	41345648	41346128	DDX3X
chrX	intron	41346722	41346758	DDX3X
chrX	intron	41347112	41347214	DDX3X
chrX	intron	41342936	41343115	DDX3X
chrX	intron	41343451	41343636	DDX3X
chrX	intron	41343922	41343929	DDX3X
chrX	intron	41345648	41346128	DDX3X
chrX	intron	41346722	41346758	DDX3X
chrX	intron	41347112	41347211	DDX3X
chrX	intron	41339183	41340535	DDX3X
chrX	intron	41342936	41343115	DDX3X
chrX	intron	41343451	41343636	DDX3X
chrX	intron	41343922	41343929	DDX3X
chrX	intron	41345648	41346128	DDX3X
chrX	intron	41346722	41346758	DDX3X
chrX	intron	41347112	41347214	DDX3X
chrX	intron	41343451	41343636	DDX3X
chrX	intron	41343922	41343929	DDX3X
chrX	intron	41345648	41346128	DDX3X
chrX	intron	41346722	41346758	DDX3X
chrX	intron	41347112	41347211	DDX3X
chrX	intron	41343451	41343636	DDX3X
chrX	intron	41343922	41343929	DDX3X
chrX	intron	41345648	41346128	DDX3X
chrX	intron	41346722	41346758	DDX3X
chrX	intron	41347112	41347214	DDX3X
chrX	intron	41342936	41343188	DDX3X
chrY	intron	12709643	12720488	USP9Y
chrY	intron	12720837	12722007	USP9Y
chrY	intron	12722287	12725012	USP9Y
chrY	intron	12725325	12726474	USP9Y
chrY	intron	12726893	12735511	USP9Y
chrY	intron	12735827	12735897	USP9Y
chrY	intron	12736649	12738056	USP9Y
chrY	intron	12738409	12739424	USP9Y
chrY	intron	12739729	12757091	USP9Y
chrY	intron	12757498	12758405	USP9Y
chrY	intron	12758742	12760383	USP9Y
chrY	intron	12760717	12770967	USP9Y
chrY	intron	12771255	12773482	USP9Y
chrY	intron	12774025	12775370	USP9Y
chrY	intron	12775666	12776548	USP9Y
chrY	intron	12776960	12777918	USP9Y
chrY	intron	12778359	12778505	USP9Y
chrY	intron	12778855	12779425	USP9Y
chrY	intron	12779746	12786102	USP9Y
chrY	intron	12786900	12790306	USP9Y
chrY	intron	12790632	12791398	USP9Y
chrY	intron	12791724	12792931	USP9Y
chrY	intron	12793301	12810078	USP9Y
chrY	intron	12810387	12810571	USP9Y
chrY	intron	12810918	12811534	USP9Y
chrY	intron	12811881	12812729	USP9Y
chrY	intron	12813152	12816023	USP9Y
chrY	intron	12816444	12818319	USP9Y
chrY	intron	12818710	12833587	USP9Y
chrY	intron	12833961	12837810	USP9Y
chrY	intron	12838152	12839763	USP9Y
chrY	intron	12840714	12840909	USP9Y
chrY	intron	12841233	12842139	USP9Y
chrY	intron	12842565	12842963	USP9Y
chrY	intron	12843293	12846232	USP9Y
chrY	intron	12846618	12846832	USP9Y
chrY	intron	12847427	12856239	USP9Y
chrY	intron	12856945	12857465	USP9Y
chrY	intron	12857761	12859178	USP9Y
chrY	intron	12856945	12857465	USP9Y
chrY	intron	12857761	12859178	USP9Y
chrY	intron	12709643	12720488	USP9Y
chrY	intron	12720837	12722007	USP9Y
chrY	intron	12722287	12725012	USP9Y
chrY	intron	12725325	12726474	USP9Y
chrY	intron	12726893	12735511	USP9Y
chrY	intron	12735827	12735897	USP9Y
chrY	intron	12736649	12738056	USP9Y
chrY	intron	12738409	12739424	USP9Y
chrY	intron	12739729	12757091	USP9Y
chrY	intron	12757498	12758405	USP9Y
chrY	intron	12758742	12760383	USP9Y
chrY	intron	12760717	12770967	USP9Y
chrY	intron	12771255	12773482	USP9Y
chrY	intron	12774025	12775370	USP9Y
chrY	intron	12775666	12776548	USP9Y
chrY	intron	12776960	12777918	USP9Y
chrY	intron	12778359	12778505	USP9Y
chrY	intron	12778855	12779425	USP9Y
chrY	intron	12779746	12786102	USP9Y
chrY	intron	12786900	12790306	USP9Y
chrY	intron	12790632	12791398	USP9Y
chrY	intron	12791724	12792931	USP9Y
chrY	intron	12793301	12810078	USP9Y
chrY	intron	12810387	12810571	USP9Y
chrY	intron	12810918	12811534	USP9Y
chrY	intron	12811881	12812729	USP9Y
chrY	intron	12813152	12816023	USP9Y
chrY	intron	12816444	12818319	USP9Y
chrY	intron	12818710	12833587	USP9Y
chrY	intron	12833961	12837810	USP9Y
chrY	intron	12838152	12839763	USP9Y
chrY	intron	12840714	12840909	USP9Y
chrY	intron	12841233	12842139	USP9Y
chrY	intron	12842565	12842963	USP9Y
chrY	intron	12843293	12846232	USP9Y
chrY	intron	12846618	12846832	USP9Y
chrY	intron	12847427	12856239	USP9Y
chrY	intron	12856945	12857465	USP9Y
chrY	intron	12857761	12859178	USP9Y
chrX	intron	41123824	41128899	USP9X
chrX	intron	41129245	41131356	USP9X
chrX	intron	41131636	41134624	USP9X
chrX	intron	41134937	41136703	USP9X
chrX	intron	41137122	41140555	USP9X
chrX	intron	41141531	41143190	USP9X
chrX	intron	41143543	41144421	USP9X
chrX	intron	41144726	41148268	USP9X
chrX	intron	41148675	41150820	USP9X
chrX	intron	41151157	41152847	USP9X
chrX	intron	41153181	41162689	USP9X
chrX	intron	41162977	41165771	USP9X
chrX	intron	41166314	41167381	USP9X
chrX	intron	41167677	41167906	USP9X
chrX	intron	41168318	41169894	USP9X
chrX	intron	41170335	41170369	USP9X
chrX	intron	41170719	41171737	USP9X
chrX	intron	41172058	41183897	USP9X
chrX	intron	41184228	41184296	USP9X
chrX	intron	41184775	41186416	USP9X
chrX	intron	41186742	41187891	USP9X
chrX	intron	41188217	41189208	USP9X
chrX	intron	41189575	41196150	USP9X
chrX	intron	41196459	41196491	USP9X
chrX	intron	41196838	41197263	USP9X
chrX	intron	41197610	41198427	USP9X
chrX	intron	41198850	41200959	USP9X
chrX	intron	41201380	41205202	USP9X
chrX	intron	41205593	41210408	USP9X
chrX	intron	41210782	41214467	USP9X
chrX	intron	41214809	41215798	USP9X
chrX	intron	41216752	41217119	USP9X
chrX	intron	41217443	41218271	USP9X
chrX	intron	41218697	41219001	USP9X
chrX	intron	41219331	41223116	USP9X
chrX	intron	41223502	41224641	USP9X
chrX	intron	41225237	41229152	USP9X
chrX	intron	41229927	41230400	USP9X
chrX	intron	41230696	41232286	USP9X
chrX	intron	41123824	41128899	USP9X
chrX	intron	41129245	41131356	USP9X
chrX	intron	41131636	41134624	USP9X
chrX	intron	41134937	41136703	USP9X
chrX	intron	41137122	41140555	USP9X
chrX	intron	41141531	41143190	USP9X
chrX	intron	41143543	41144421	USP9X
chrX	intron	41144726	41148268	USP9X
chrX	intron	41148675	41150820	USP9X
chrX	intron	41151157	41152847	USP9X
chrX	intron	41153181	41162689	USP9X
chrX	intron	41162977	41165771	USP9X
chrX	intron	41166314	41167381	USP9X
chrX	intron	41167677	41167906	USP9X
chrX	intron	41168318	41169894	USP9X
chrX	intron	41170335	41170369	USP9X
chrX	intron	41170719	41171737	USP9X
chrX	intron	41172058	41183897	USP9X
chrX	intron	41184228	41184296	USP9X
chrX	intron	41184775	41186416	USP9X
chrX	intron	41186742	41187891	USP9X
chrX	intron	41188217	41189208	USP9X
chrX	intron	41189575	41196150	USP9X
chrX	intron	41196459	41196491	USP9X
chrX	intron	41196838	41197263	USP9X
chrX	intron	41197610	41198427	USP9X
chrX	intron	41198850	41200959	USP9X
chrX	intron	41201380	41205202	USP9X
chrX	intron	41205593	41210408	USP9X
chrX	intron	41210782	41214467	USP9X
chrX	intron	41214809	41215798	USP9X
chrX	intron	41216752	41217119	USP9X
chrX	intron	41217443	41218271	USP9X
chrX	intron	41218697	41219001	USP9X
chrX	intron	41219331	41223116	USP9X
chrX	intron	41223502	41224641	USP9X
chrX	intron	41225237	41229152	USP9X
chrX	intron	41229879	41230400	USP9X
chrX	intron	41230696	41232286	USP9X
chrY	intron	2842342	2843976	RPS4Y1
chrY	intron	2844357	2845545	RPS4Y1
chrY	intron	2845843	2854499	RPS4Y1
chrY	intron	2854871	2864987	RPS4Y1
chrY	intron	2865345	2866692	RPS4Y1
chrY	intron	2842342	2843976	RPS4Y1
chrY	intron	2844357	2845545	RPS4Y1
chrY	intron	2845843	2854499	RPS4Y1
chrY	intron	2854871	2864987	RPS4Y1
chrY	intron	2865345	2866692	RPS4Y1
chrX	intron	72272872	72273131	RPS4X
chrX	intron	72273489	72273700	RPS4X
chrX	intron	72274072	72274952	RPS4X
chrX	intron	72275250	72275443	RPS4X
chrX	intron	72275824	72276056	RPS4X
chrX	intron	72276334	72277092	RPS4X
