Gene	Sample	Skewed_XCI	Skewing_coeff	Num_snps	AR_raw	AR_adj
ARMCX4	7492C_XXY	TRUE	0.81	2	0.355263158	0.131667553
OPHN1	7492C_XXY	TRUE	0.81	1	0.181818182	0
XIAP	7492C_XXY	TRUE	0.81	4	0.24949579	0.015855831
OCRL	7492C_XXY	TRUE	0.81	1	0.297297297	0.067431851
ZDHHC9	7492C_XXY	TRUE	0.81	1	0.198630137	0
LAGE3	7492C_XXY	TRUE	0.81	2	0.265015688	0.032466009
CHM	7492C_XXY	TRUE	0.81	2	0.356624319	0.133198851
TRAPPC2	7492C_XXY	TRUE	0.81	1	0.615384615	0.445061043
FLNA	7492C_XXY	TRUE	0.81	1	0.142857143	0
MORF4L2	7492C_XXY	TRUE	0.81	1	0.221122112	0
MPP1	7492C_XXY	TRUE	0.81	1	0.298076923	0.068283344
DKC1	7492C_XXY	TRUE	0.81	1	0.171755725	0
G6PD	7492C_XXY	TRUE	0.81	1	0.275471698	0.043729455
UBL4A	7492C_XXY	TRUE	0.81	3	0.227717092	0
PLXNA3	7492C_XXY	TRUE	0.81	2	0.12345679	0
IRAK1	7492C_XXY	TRUE	0.81	3	0.250997151	0.017457049
TMEM187	7492C_XXY	TRUE	0.81	5	0.347986695	0.123499638
NAA10	7492C_XXY	TRUE	0.81	1	0.434782609	0.222952779
ZNF275	7492C_XXY	TRUE	0.81	4	0.419753834	0.205410844
CETN2	7492C_XXY	TRUE	0.81	1	0.230769231	0
GABRE	7492C_XXY	TRUE	0.81	3	0.35375817	0.129975692
MTMR1	7492C_XXY	TRUE	0.81	1	0.139534884	0
FHL1	7492C_XXY	TRUE	0.81	2	0.463858563	0.257284886
SLC9A6	7492C_XXY	TRUE	0.81	1	0.2	0
MOSPD1	7492C_XXY	TRUE	0.81	2	0.129120879	0
ZNF280C	7492C_XXY	TRUE	0.81	2	0.5	0.300699301
IL13RA1	7492C_XXY	TRUE	0.81	1	0.278514589	0.047018429
TCEAL4	7492C_XXY	TRUE	0.81	1	0.253846154	0.020498839
RPL36A	7492C_XXY	TRUE	0.81	1	0.428571429	0.215686275
CENPI	7492C_XXY	TRUE	0.81	4	0.287747083	0.057028382
TRMT2B	7492C_XXY	TRUE	0.81	1	0.224489796	0
APOOL	7492C_XXY	TRUE	0.81	2	0.509195402	0.311878555
PGK1	7492C_XXY	TRUE	0.81	3	0.198055556	0
KIF4A	7492C_XXY	TRUE	0.81	1	0.186915888	0
YIPF6	7492C_XXY	TRUE	0.81	1	0.268041237	0.035719136
CCDC22	7492C_XXY	TRUE	0.81	1	0.230769231	0
PLP2	7492C_XXY	TRUE	0.81	1	0.333333333	0.107142857
GRIPAP1	7492C_XXY	TRUE	0.81	1	0.209302326	0
TIMM17B	7492C_XXY	TRUE	0.81	1	0.283333333	0.052237161
TBC1D25	7492C_XXY	TRUE	0.81	1	0.317073171	0.089134678
DYNLT3	7492C_XXY	TRUE	0.81	2	0.177873322	0
APOO	7492C_XXY	TRUE	0.81	1	0.388888889	0.169811321
RPS6KA3	7492C_XXY	TRUE	0.81	1	0.293103448	0.062857143
EIF1AX	7492C_XXY	TRUE	0.81	4	0.600783313	0.426290126
SYAP1	7492C_XXY	TRUE	0.81	3	0.588095238	0.410099908
PRPS2	7492C_XXY	TRUE	0.81	1	0.163265306	0
TBL1X	7492C_XXY	TRUE	0.81	4	0.209685448	0
XG	7492C_XXY	TRUE	0.81	3	0.815864645	0.718871191
XIST	7492C_XXY	TRUE	0.81	2	0.173395445	0
TMEM185A	7492C_XXY	TRUE	0.81	1	0.714285714	0.576271186
NHSL2	7492C_XXY	TRUE	0.81	2	0.252392344	0.018946113
LAMP2	7493C_XXY	TRUE	0.84	4	0.199545895	0.009428053
EFNB1	7493C_XXY	TRUE	0.84	1	0.267857143	0.081541219
SLC25A43	7493C_XXY	TRUE	0.84	1	0.098425197	0
MXRA5	7493C_XXY	TRUE	0.84	7	0.107322955	0
STS	7493C_XXY	TRUE	0.84	1	0.651162791	0.525916561
KCND1	7493C_XXY	TRUE	0.84	1	0.166666667	0
TIMP1	7493C_XXY	TRUE	0.84	1	0.163302752	0
MAGED2	7493C_XXY	TRUE	0.84	5	0.146157449	0
STARD8	7493C_XXY	TRUE	0.84	1	0.461538462	0.297188755
MID2	7493C_XXY	TRUE	0.84	1	0.2	0.00990099
AMMECR1	7493C_XXY	TRUE	0.84	1	0.275362319	0.089584851
MAMLD1	7493C_XXY	TRUE	0.84	2	0.184102564	0
TMEM47	7493C_XXY	TRUE	0.84	1	0.155642023	0
TBC1D8B	7493C_XXY	TRUE	0.84	2	0.279220779	0.093729589
VBP1	7493C_XXY	TRUE	0.84	1	0.190972222	0.000514756
FAM199X	7493C_XXY	TRUE	0.84	2	0.112535613	0
ZFX	7493C_XXY	TRUE	0.84	5	0.58626738	0.445545213
ELF4	7493C_XXY	TRUE	0.84	1	0.230769231	0.042145594
MAP7D3	7493C_XXY	TRUE	0.84	5	0.22091844	0.031779523
RPS4X	7493C_XXY	TRUE	0.84	1	0.628371869	0.497433425
MID1	7493C_XXY	TRUE	0.84	1	0.136363636	0
SLC25A5	7493C_XXY	TRUE	0.84	2	0.153573082	0
CA5B	7493C_XXY	TRUE	0.84	4	0.642973856	0.515649938
USP9X	7493C_XXY	TRUE	0.84	1	0.5	0.342105263
HMGB3	7493C_XXY	TRUE	0.84	1	0.23255814	0.044032445
MAGED1	7493C_XXY	TRUE	0.84	1	0.191087613	0.000634518
ZBTB33	7493C_XXY	TRUE	0.84	1	0.181818182	0
BRCC3	7493C_XXY	TRUE	0.84	1	0.2	0.00990099
RBBP7	7493C_XXY	TRUE	0.84	6	0.757180899	0.662212221
BGN	7493C_XXY	TRUE	0.84	5	0.15098883	0
PHF6	7493C_XXY	TRUE	0.84	1	0.087719298	0
GPR173	7493C_XXY	TRUE	0.84	1	0.428571429	0.259259259
GEMIN8	7493C_XXY	TRUE	0.84	2	0.403846154	0.231150794
ERCC6L	7493C_XXY	TRUE	0.84	1	0.470588235	0.307692308
GNL3L	7493C_XXY	TRUE	0.84	1	0.857142857	0.796747967
MID1IP1	7493C_XXY	TRUE	0.84	2	0.289583333	0.104892902
IDS	7493C_XXY	TRUE	0.84	1	0.204301075	0.014384656
ARMCX3	7493C_XXY	TRUE	0.84	1	0.185185185	0
ATP7A	7493C_XXY	TRUE	0.84	1	0.133333333	0
TAF9B	7493C_XXY	TRUE	0.84	1	0.196850394	0.006622517
BCOR	7493C_XXY	TRUE	0.84	1	0.240740741	0.052680222
GYG2	7493C_XXY	TRUE	0.84	2	0.547619048	0.398734177
RBM3	7493C_XXY	TRUE	0.84	6	0.184809743	0
STK26	7493C_XXY	TRUE	0.84	1	0.523809524	0.370277078
XIAP	7493C_XXY	TRUE	0.84	3	0.171357232	0
OCRL	7493C_XXY	TRUE	0.84	1	0.275862069	0.090121317
CHM	7493C_XXY	TRUE	0.84	3	0.382127729	0.206696175
TRAPPC2	7493C_XXY	TRUE	0.84	3	0.232777778	0.044264201
MORF4L2	7493C_XXY	TRUE	0.84	1	0.181743421	0
PJA1	7493C_XXY	TRUE	0.84	2	0.135846425	0
MPP1	7493C_XXY	TRUE	0.84	1	0.166666667	0
DKC1	7493C_XXY	TRUE	0.84	1	0.189003436	0
NSDHL	7493C_XXY	TRUE	0.84	1	0.167664671	0
CETN2	7493C_XXY	TRUE	0.84	2	0.3125	0.129746835
LDOC1	7493C_XXY	TRUE	0.84	1	0.192307692	0.001901141
FHL1	7493C_XXY	TRUE	0.84	1	0.206266319	0.016435874
MOSPD1	7493C_XXY	TRUE	0.84	2	0.105603448	0
BEX4	7493C_XXY	TRUE	0.84	1	0.355555556	0.17707151
ARMCX1	7493C_XXY	TRUE	0.84	1	0.137931034	0
TRMT2B	7493C_XXY	TRUE	0.84	1	0.194444444	0.004120879
SRPX2	7493C_XXY	TRUE	0.84	1	0.25	0.0625
TSPAN6	7493C_XXY	TRUE	0.84	1	0.211382114	0.021782977
APOOL	7493C_XXY	TRUE	0.84	5	0.310386946	0.127445503
PGK1	7493C_XXY	TRUE	0.84	1	0.166666667	0
ATRX	7493C_XXY	TRUE	0.84	1	0.15	0
UPRT	7493C_XXY	TRUE	0.84	3	0.137419951	0
FGD1	7493C_XXY	TRUE	0.84	1	0.139784946	0
TBC1D25	7493C_XXY	TRUE	0.84	2	0.203605201	0.013658722
ARAF	7493C_XXY	TRUE	0.84	1	0.1875	0
DYNLT3	7493C_XXY	TRUE	0.84	2	0.191188441	0.000739169
POLA1	7493C_XXY	TRUE	0.84	1	0.192307692	0.001901141
EIF1AX	7493C_XXY	TRUE	0.84	4	0.544603576	0.395114164
SH3KBP1	7493C_XXY	TRUE	0.84	1	0.1875	0
PIR	7493C_XXY	TRUE	0.84	1	0.222222222	0.033149171
PRPS2	7493C_XXY	TRUE	0.84	1	0.11627907	0
WWC3	7493C_XXY	TRUE	0.84	2	0.110334347	0
TBL1X	7493C_XXY	TRUE	0.84	1	0.154411765	0
PUDP	7493C_XXY	TRUE	0.84	6	0.881774661	0.830844723
XIST	7493C_XXY	TRUE	0.84	1	0.166666667	0
NHSL2	7493C_XXY	TRUE	0.84	1	0.2	0.00990099
LAMP2	7494C_XX	FALSE	0.66	5	0.664886741	0.227740215
SLC25A43	7494C_XX	FALSE	0.66	7	0.715275942	0.316890986
MXRA5	7494C_XX	FALSE	0.66	10	0.681604909	0.25652803
KCND1	7494C_XX	FALSE	0.66	1	0.538461538	0.032258065
HUWE1	7494C_XX	FALSE	0.66	1	0.533333333	0.025069638
PIN4	7494C_XX	FALSE	0.66	1	0.727272727	0.339207048
MAGED2	7494C_XX	FALSE	0.66	5	0.568488276	0.075425771
SCML2	7494C_XX	FALSE	0.66	1	0.428571429	0
SLC6A8	7494C_XX	FALSE	0.66	1	0.568181818	0.074975657
WDR44	7494C_XX	FALSE	0.66	2	0.500821018	0
AMMECR1	7494C_XX	FALSE	0.66	1	0.545454545	0.042145594
PRKX	7494C_XX	FALSE	0.66	4	0.638888889	0.184441656
MAMLD1	7494C_XX	FALSE	0.66	1	0.363636364	0
TMEM47	7494C_XX	FALSE	0.66	1	0.615942029	0.147635896
SNX12	7494C_XX	FALSE	0.66	1	0.494545455	0
DOCK11	7494C_XX	FALSE	0.66	3	0.381227071	0
AIFM1	7494C_XX	FALSE	0.66	1	0.611940299	0.141347424
TAB3	7494C_XX	FALSE	0.66	2	0.758454106	0.399327247
PLS3	7494C_XX	FALSE	0.66	1	0.468292683	0
FAM199X	7494C_XX	FALSE	0.66	1	0.380952381	0
MECP2	7494C_XX	FALSE	0.66	1	0.483870968	0
ELF4	7494C_XX	FALSE	0.66	1	0.339622642	0
HCFC1	7494C_XX	FALSE	0.66	1	0.551020408	0.050086356
MSL3	7494C_XX	FALSE	0.66	1	0.6	0.122807018
ZNF41	7494C_XX	FALSE	0.66	1	0.944444444	0.836065574
AKAP17A	7494C_XX	FALSE	0.66	3	0.765302144	0.412957834
TFE3	7494C_XX	FALSE	0.66	1	0.527131783	0.016446308
MID1	7494C_XX	FALSE	0.66	1	0.545454545	0.042145594
CA5B	7494C_XX	FALSE	0.66	2	0.715277778	0.316894369
USP9X	7494C_XX	FALSE	0.66	2	0.459424084	0
MED14	7494C_XX	FALSE	0.66	2	0.723039216	0.331281808
HMGB3	7494C_XX	FALSE	0.66	1	0.414965986	0
GTPBP6	7494C_XX	FALSE	0.66	2	0.739393939	0.36220706
MAGED1	7494C_XX	FALSE	0.66	1	0.556550952	0.058039962
ZBTB33	7494C_XX	FALSE	0.66	3	0.558584409	0.060980324
CXorf38	7494C_XX	FALSE	0.66	2	0.450630252	0
KLHL15	7494C_XX	FALSE	0.66	2	0.297697368	0
SLC9A7	7494C_XX	FALSE	0.66	5	0.502585703	0
ARMCX2	7494C_XX	FALSE	0.66	1	0.446494465	0
RBBP7	7494C_XX	FALSE	0.66	6	0.850590573	0.597061091
BGN	7494C_XX	FALSE	0.66	2	0.543025236	0.038699541
PHF6	7494C_XX	FALSE	0.66	1	0.438202247	0
RLIM	7494C_XX	FALSE	0.66	3	0.46366843	0
UBA1	7494C_XX	FALSE	0.66	1	0.635658915	0.179182676
ACOT9	7494C_XX	FALSE	0.66	1	0.153846154	0
GNL3L	7494C_XX	FALSE	0.66	1	0.396551724	0
MID1IP1	7494C_XX	FALSE	0.66	1	0.933333333	0.805447471
SUV39H1	7494C_XX	FALSE	0.66	1	0.5625	0.066666667
ZNF81	7494C_XX	FALSE	0.66	1	0.4	0
WASH6P	7494C_XX	FALSE	0.66	1	0.217391304	0
IDS	7494C_XX	FALSE	0.66	5	0.525589226	0.014313097
ARMCX3	7494C_XX	FALSE	0.66	1	0.619047619	0.152542373
ATP7A	7494C_XX	FALSE	0.66	2	0.358333333	0
CD99L2	7494C_XX	FALSE	0.66	2	0.421694628	0
RBM3	7494C_XX	FALSE	0.66	4	0.601022589	0.124381916
ARMCX4	7494C_XX	FALSE	0.66	3	0.655555556	0.211997966
XIAP	7494C_XX	FALSE	0.66	4	0.484954751	0
PDHA1	7494C_XX	FALSE	0.66	2	0.562732919	0.067005937
CHM	7494C_XX	FALSE	0.66	2	0.616071429	0.147839873
TRAPPC2	7494C_XX	FALSE	0.66	3	0.693939394	0.278262112
MSN	7494C_XX	FALSE	0.66	1	0.489527229	0
PJA1	7494C_XX	FALSE	0.66	4	0.580473145	0.093187698
NSDHL	7494C_XX	FALSE	0.66	1	0.527777778	0.01734104
CETN2	7494C_XX	FALSE	0.66	1	0.45	0
MTMR1	7494C_XX	FALSE	0.66	3	0.422662923	0
LDOC1	7494C_XX	FALSE	0.66	2	0.439759036	0
ZNF75D	7494C_XX	FALSE	0.66	3	0.55026455	0.049004252
MOSPD1	7494C_XX	FALSE	0.66	2	0.932650862	0.803588825
GPC4	7494C_XX	FALSE	0.66	3	0.539087302	0.033138823
ZNF280C	7494C_XX	FALSE	0.66	2	0.476190476	0
IL13RA1	7494C_XX	FALSE	0.66	3	0.552855505	0.052718428
RBM41	7494C_XX	FALSE	0.66	1	0.6	0.122807018
BEX4	7494C_XX	FALSE	0.66	1	0.413793103	0
ARMCX1	7494C_XX	FALSE	0.66	1	0.585987261	0.101465303
CENPI	7494C_XX	FALSE	0.66	5	0.318944099	0
TRMT2B	7494C_XX	FALSE	0.66	2	0.561904762	0.065800162
APOOL	7494C_XX	FALSE	0.66	1	0.909090909	0.740932642
PGK1	7494C_XX	FALSE	0.66	1	0.303030303	0
KIF4A	7494C_XX	FALSE	0.66	1	0.43956044	0
YIPF6	7494C_XX	FALSE	0.66	1	0.527027027	0.016301293
CCDC22	7494C_XX	FALSE	0.66	1	0.517241379	0.002849003
PLP2	7494C_XX	FALSE	0.66	1	0.769230769	0.420849421
GRIPAP1	7494C_XX	FALSE	0.66	1	0.225806452	0
TIMM17B	7494C_XX	FALSE	0.66	1	0.396103896	0
TBC1D25	7494C_XX	FALSE	0.66	2	0.36596218	0
ATP6AP2	7494C_XX	FALSE	0.66	4	0.569090567	0.076310979
SRPX	7494C_XX	FALSE	0.66	1	0.503448276	0
DYNLT3	7494C_XX	FALSE	0.66	2	0.572000386	0.080598611
SMS	7494C_XX	FALSE	0.66	1	0.21875	0
TXLNG	7494C_XX	FALSE	0.66	1	0.75862069	0.399656947
SYAP1	7494C_XX	FALSE	0.66	1	0.3	0
GRPR	7494C_XX	FALSE	0.66	5	0.247346921	0
PIR	7494C_XX	FALSE	0.66	1	0.9375	0.816849817
TCEANC	7494C_XX	FALSE	0.66	2	0.69047619	0.272116461
TMSB4X	7494C_XX	FALSE	0.66	2	0.298039216	0
PRPS2	7494C_XX	FALSE	0.66	1	0.772727273	0.42791762
WWC3	7494C_XX	FALSE	0.66	1	0.722222222	0.329758713
TBL1X	7494C_XX	FALSE	0.66	2	0.48974359	0
PNPLA4	7494C_XX	FALSE	0.66	1	1	1
PUDP	7494C_XX	FALSE	0.66	5	0.785407583	0.45390971
XG	7494C_XX	FALSE	0.66	2	0.732900943	0.349829205
CD99	7494C_XX	FALSE	0.66	1	0.594847775	0.114908421
ZBED1	7494C_XX	FALSE	0.66	5	0.923758769	0.779599948
ASMTL	7494C_XX	FALSE	0.66	3	0.714739439	0.315903199
SLC25A6	7494C_XX	FALSE	0.66	2	0.857380208	0.612962332
PLCXD1	7494C_XX	FALSE	0.66	2	0.566666667	0.07275321
FANCB	7494C_XX	FALSE	0.66	1	0.222222222	0
DDX3X	7494C_XX	FALSE	0.66	1	0.821276596	0.530621368
SLC16A2	7494C_XX	FALSE	0.66	1	0.852941176	0.60254372
NHSL2	7494C_XX	FALSE	0.66	2	0.514705882	0
LAMP2	7500C_XXY	FALSE	0.61	2	0.586269048	0
SLC25A43	7500C_XXY	FALSE	0.61	4	0.596446274	0
MXRA5	7500C_XXY	FALSE	0.61	9	0.624793505	0
STS	7500C_XXY	FALSE	0.61	1	0.970588235	0.872935197
NXT2	7500C_XXY	FALSE	0.61	1	0.617647059	0
PRKX	7500C_XXY	FALSE	0.61	2	0.401098901	0
MAMLD1	7500C_XXY	FALSE	0.61	3	0.723824713	0.157252854
TMEM47	7500C_XXY	FALSE	0.61	2	0.573014169	0
VBP1	7500C_XXY	FALSE	0.61	1	0.664596273	0.043909348
PLS3	7500C_XXY	FALSE	0.61	2	0.778781321	0.277712927
FAM199X	7500C_XXY	FALSE	0.61	2	0.773809524	0.266125917
C1GALT1C1	7500C_XXY	FALSE	0.61	2	0.493799682	0
AMOT	7500C_XXY	FALSE	0.61	2	0.504201681	0
TSC22D3	7500C_XXY	FALSE	0.61	1	0.970588235	0.872935197
SLC25A5	7500C_XXY	FALSE	0.61	2	0.77285538	0.263918893
ZNF185	7500C_XXY	FALSE	0.61	4	0.664262821	0.043313469
CA5B	7500C_XXY	FALSE	0.61	1	0.571428571	0
ZBTB33	7500C_XXY	FALSE	0.61	1	0.772727273	0.263622975
CXorf38	7500C_XXY	FALSE	0.61	1	0.461538462	0
KLHL15	7500C_XXY	FALSE	0.61	2	0.763888889	0.243435692
SLC9A7	7500C_XXY	FALSE	0.61	1	0.096774194	0
ARMCX2	7500C_XXY	FALSE	0.61	1	0.577142857	0
RBBP7	7500C_XXY	FALSE	0.61	1	0.666666667	0.047619048
TREX2	7500C_XXY	FALSE	0.61	1	0.941176471	0.757869249
BGN	7500C_XXY	FALSE	0.61	2	0.617043888	0
TCEAL7	7500C_XXY	FALSE	0.61	1	0.142857143	0
GEMIN8	7500C_XXY	FALSE	0.61	1	0.461538462	0
ACOT9	7500C_XXY	FALSE	0.61	1	0.567567568	0
IDS	7500C_XXY	FALSE	0.61	5	0.697547889	0.105055624
BCOR	7500C_XXY	FALSE	0.61	1	0.5	0
CD99L2	7500C_XXY	FALSE	0.61	1	0.711538462	0.132446501
GYG2	7500C_XXY	FALSE	0.61	1	0.833333333	0.415204678
ARMCX4	7500C_XXY	FALSE	0.61	1	0.428571429	0
XIAP	7500C_XXY	FALSE	0.61	13	0.667040568	0.048290823
TRAPPC2	7500C_XXY	FALSE	0.61	1	0.647058824	0.013157895
MORF4L2	7500C_XXY	FALSE	0.61	1	0.646108664	0.011525368
MBTPS2	7500C_XXY	FALSE	0.61	2	0.646666667	0.012483697
RAB39B	7500C_XXY	FALSE	0.61	1	0.214285714	0
UBL4A	7500C_XXY	FALSE	0.61	1	0.769230769	0.255583127
GABRE	7500C_XXY	FALSE	0.61	2	0.571428571	0
MTMR1	7500C_XXY	FALSE	0.61	1	0.552631579	0
TCEAL4	7500C_XXY	FALSE	0.61	1	0.704081633	0.117736538
TRMT2B	7500C_XXY	FALSE	0.61	1	0.529411765	0
TSPAN6	7500C_XXY	FALSE	0.61	2	0.71344086	0.136240621
APOOL	7500C_XXY	FALSE	0.61	3	0.518464052	0
SRPX	7500C_XXY	FALSE	0.61	1	0.632	0
TAB3	7500C_XXY	FALSE	0.61	2	0.598930481	0
ZFX	7500C_XXY	FALSE	0.61	1	0.75	0.212598425
APOO	7500C_XXY	FALSE	0.61	1	0.666666667	0.047619048
PHKA2	7500C_XXY	FALSE	0.61	1	0.666666667	0.047619048
GRPR	7500C_XXY	FALSE	0.61	3	0.372727273	0
TMSB4X	7500C_XXY	FALSE	0.61	1	1	1
WWC3	7500C_XXY	FALSE	0.61	1	0.384615385	0
TBL1X	7500C_XXY	FALSE	0.61	4	0.514380411	0
PUDP	7500C_XXY	FALSE	0.61	5	0.847448437	0.454188793
ARSD	7500C_XXY	FALSE	0.61	1	0.576923077	0
XG	7500C_XXY	FALSE	0.61	1	0.575	0
FANCB	7500C_XXY	FALSE	0.61	1	0.5	0
DDX3X	7500C_XXY	FALSE	0.61	1	0.756756757	0.227467811
PRKX	7504C_XXY	FALSE	0.74	2	0.853535354	0.717293819
HCFC1	7504C_XXY	FALSE	0.74	3	0.62987013	0.357674104
GYG2	7504C_XXY	FALSE	0.74	4	0.646428571	0.381790933
IRAK1	7504C_XXY	FALSE	0.74	1	0.605633803	0.323017408
TMEM187	7504C_XXY	FALSE	0.74	3	0.531746032	0.221841203
ZNF275	7504C_XXY	FALSE	0.74	3	0.311323563	0
GABRE	7504C_XXY	FALSE	0.74	1	0.714285714	0.484536082
APOOL	7504C_XXY	FALSE	0.74	3	0.29298048	0
TMSB4X	7504C_XXY	FALSE	0.74	1	0.894736842	0.79253112
PUDP	7504C_XXY	FALSE	0.74	1	0.891891892	0.787234043
XG	7504C_XXY	FALSE	0.74	1	0.653846154	0.392712551
DNASE1L1	7508C_XX	FALSE	0.57	3	0.66971251	0
FTSJ1	7508C_XX	FALSE	0.57	3	0.658002049	0
PPP1R3F	7508C_XX	FALSE	0.57	1	0.777777778	0.056603774
GPKOW	7508C_XX	FALSE	0.57	1	0.949152542	0.685863874
LAMP2	7508C_XX	FALSE	0.57	2	0.647058824	0
SLC25A43	7508C_XX	FALSE	0.57	3	0.678464715	0
MXRA5	7508C_XX	FALSE	0.57	13	0.714825824	0
FMR1	7508C_XX	FALSE	0.57	2	0.875	0.35483871
USP11	7508C_XX	FALSE	0.57	1	0.619047619	0
HTATSF1	7508C_XX	FALSE	0.57	1	0.693548387	0
TCEAL3	7508C_XX	FALSE	0.57	2	0.971356303	0.811946555
RAB9A	7508C_XX	FALSE	0.57	1	0.636363636	0
ARMCX5	7508C_XX	FALSE	0.57	1	0.933333333	0.604743083
ARHGEF6	7508C_XX	FALSE	0.57	1	0.238095238	0
SCML2	7508C_XX	FALSE	0.57	1	0.666666667	0
ALG13	7508C_XX	FALSE	0.57	1	0.947368421	0.676375405
EIF2S3	7508C_XX	FALSE	0.57	1	0.996677741	0.976509279
SLC6A8	7508C_XX	FALSE	0.57	2	0.757916241	0.008243713
EDA2R	7508C_XX	FALSE	0.57	5	0.809287808	0.140960229
ARHGEF9	7508C_XX	FALSE	0.57	1	0.75	0
WDR44	7508C_XX	FALSE	0.57	4	0.716957364	0
MORC4	7508C_XX	FALSE	0.57	1	0.742857143	0
PRKX	7508C_XX	FALSE	0.57	3	0.5	0
MAMLD1	7508C_XX	FALSE	0.57	1	0.876923077	0.362041467
SYTL4	7508C_XX	FALSE	0.57	1	0.375	0
CDK16	7508C_XX	FALSE	0.57	2	0.919829555	0.540500188
TBC1D8B	7508C_XX	FALSE	0.57	7	0.579903173	0
AFF2	7508C_XX	FALSE	0.57	1	0.875	0.35483871
AIFM1	7508C_XX	FALSE	0.57	1	0.644444444	0
TMEM164	7508C_XX	FALSE	0.57	2	0.651515152	0
HDX	7508C_XX	FALSE	0.57	1	0.818181818	0.166666667
FAM199X	7508C_XX	FALSE	0.57	1	0.75	0
MECP2	7508C_XX	FALSE	0.57	2	0.871304348	0.341168091
ZFX	7508C_XX	FALSE	0.57	6	0.810395623	0.144113764
AMOT	7508C_XX	FALSE	0.57	1	1	1
CLCN5	7508C_XX	FALSE	0.57	1	0.833333333	0.212598425
ZRSR2	7508C_XX	FALSE	0.57	1	0.925925926	0.568965517
HCFC1	7508C_XX	FALSE	0.57	2	0.666208791	0
PABPC5	7508C_XX	FALSE	0.57	1	1	1
MAP7D3	7508C_XX	FALSE	0.57	6	0.846356192	0.254398184
RPS4X	7508C_XX	FALSE	0.57	1	0.851851852	0.272727273
LRCH2	7508C_XX	FALSE	0.57	1	0.75	0
CA5B	7508C_XX	FALSE	0.57	4	0.626082251	0
USP9X	7508C_XX	FALSE	0.57	2	0.584615385	0
DIAPH2	7508C_XX	FALSE	0.57	1	0.954545455	0.715099715
MED14	7508C_XX	FALSE	0.57	1	0.684210526	0
GTPBP6	7508C_XX	FALSE	0.57	2	0.754385965	0
CXorf38	7508C_XX	FALSE	0.57	3	0.786283892	0.078404402
KLHL15	7508C_XX	FALSE	0.57	1	0.588235294	0
SLC9A7	7508C_XX	FALSE	0.57	5	0.81640932	0.161471944
ARMCX2	7508C_XX	FALSE	0.57	1	0.629213483	0
RBM10	7508C_XX	FALSE	0.57	2	0.79345477	0.097324356
VMA21	7508C_XX	FALSE	0.57	4	0.862709645	0.310219526
RBBP7	7508C_XX	FALSE	0.57	1	0.6875	0
TREX2	7508C_XX	FALSE	0.57	1	0.666666667	0
BGN	7508C_XX	FALSE	0.57	4	0.650860976	0
GPR173	7508C_XX	FALSE	0.57	3	0.693813131	0
RLIM	7508C_XX	FALSE	0.57	3	0.744271988	0
HDAC6	7508C_XX	FALSE	0.57	1	0.789473684	0.086757991
UBA1	7508C_XX	FALSE	0.57	2	0.76627451	0.028176363
HEPH	7508C_XX	FALSE	0.57	1	0.622222222	0
MID1IP1	7508C_XX	FALSE	0.57	1	0.5	0
SUV39H1	7508C_XX	FALSE	0.57	1	0.538461538	0
PHF8	7508C_XX	FALSE	0.57	1	0.888888889	0.408284024
RPGR	7508C_XX	FALSE	0.57	1	0.666666667	0
IDS	7508C_XX	FALSE	0.57	9	0.74059833	0
TAF9B	7508C_XX	FALSE	0.57	1	0.637931034	0
BCOR	7508C_XX	FALSE	0.57	2	0.583333333	0
RPL10	7508C_XX	FALSE	0.57	3	0.616695157	0
ATG4A	7508C_XX	FALSE	0.57	1	0.95	0.690402477
CD99L2	7508C_XX	FALSE	0.57	3	0.702181059	0
GYG2	7508C_XX	FALSE	0.57	1	0.571428571	0
RBM3	7508C_XX	FALSE	0.57	1	0.961538462	0.754299754
STK26	7508C_XX	FALSE	0.57	1	0.769230769	0.035369775
ARMCX4	7508C_XX	FALSE	0.57	1	0.75	0
OPHN1	7508C_XX	FALSE	0.57	2	0.736111111	0
XIAP	7508C_XX	FALSE	0.57	3	0.434681145	0
OCRL	7508C_XX	FALSE	0.57	1	0.735294118	0
ZDHHC9	7508C_XX	FALSE	0.57	4	0.905191609	0.475523342
CHM	7508C_XX	FALSE	0.57	3	0.568611111	0
CTPS2	7508C_XX	FALSE	0.57	1	1	1
TRAPPC2	7508C_XX	FALSE	0.57	3	0.84422658	0.247408031
MSN	7508C_XX	FALSE	0.57	1	0.921205098	0.546847927
FLNA	7508C_XX	FALSE	0.57	5	0.778470932	0.058354914
BHLHB9	7508C_XX	FALSE	0.57	1	1	1
RPL39	7508C_XX	FALSE	0.57	1	0.93006993	0.588815789
MPP1	7508C_XX	FALSE	0.57	1	0.529411765	0
DKC1	7508C_XX	FALSE	0.57	1	0.9375	0.625468165
IRAK1	7508C_XX	FALSE	0.57	2	0.848458904	0.261361265
ZNF275	7508C_XX	FALSE	0.57	5	0.89932138	0.450719475
NSDHL	7508C_XX	FALSE	0.57	1	0.625	0
GABRE	7508C_XX	FALSE	0.57	8	0.810024218	0.143055002
MTMR1	7508C_XX	FALSE	0.57	3	0.755873016	0.003460028
FHL1	7508C_XX	FALSE	0.57	1	0.642642643	0
SLC9A6	7508C_XX	FALSE	0.57	2	0.437312312	0
MBNL3	7508C_XX	FALSE	0.57	2	0.472222222	0
