Gene	Sample	Skewed_XCI	Skewing_coeff	Num_snps	AR_raw	AR_adj
PRICKLE3	7247B_XX	FALSE	0.72	1	0.384615385	0
KANTR	7247B_XX	FALSE	0.72	1	0.375	0
DNASE1L1	7249B_XX	TRUE	0.83	3	0.212180026	0.00769517
OTUD5	7249B_XX	TRUE	0.83	1	0.137254902	0
LAMP2	7249B_XX	TRUE	0.83	2	0.297043011	0.098198121
STS	7249B_XX	TRUE	0.83	1	0.9375	0.906803355
PGRMC1	7249B_XX	TRUE	0.83	1	0.156097561	0
ABCD1	7249B_XX	TRUE	0.83	3	0.363492063	0.171436246
HUWE1	7249B_XX	TRUE	0.83	1	0.195876289	0
HTATSF1	7249B_XX	TRUE	0.83	1	0.202830189	0
TIMP1	7249B_XX	TRUE	0.83	1	0.201125176	0
MAGED2	7249B_XX	TRUE	0.83	4	0.221738146	0.017723818
THOC2	7249B_XX	TRUE	0.83	1	0.305555556	0.107461621
CFP	7249B_XX	TRUE	0.83	1	0.392857143	0.204492279
PRKX	7249B_XX	TRUE	0.83	5	0.445297276	0.264612065
RRAGB	7249B_XX	TRUE	0.83	1	0.347826087	0.153976311
SLC10A3	7249B_XX	TRUE	0.83	1	0.2	0
SNX12	7249B_XX	TRUE	0.83	1	0.220640569	0.01657012
DOCK11	7249B_XX	TRUE	0.83	1	0.258064516	0.05621666
VBP1	7249B_XX	TRUE	0.83	1	0.25058548	0.048242222
AIFM1	7249B_XX	TRUE	0.83	1	0.189090909	0
FAM199X	7249B_XX	TRUE	0.83	1	0.125	0
ARHGAP6	7249B_XX	TRUE	0.83	1	0.454545455	0.275362319
MECP2	7249B_XX	TRUE	0.83	1	0.197183099	0
ZFX	7249B_XX	TRUE	0.83	6	0.670833997	0.540244118
ELF4	7249B_XX	TRUE	0.83	1	0.185929648	0
AKAP17A	7249B_XX	TRUE	0.83	1	0.714285714	0.596774194
ZMYM3	7249B_XX	TRUE	0.83	1	0.222222222	0.018232819
MAP7D3	7249B_XX	TRUE	0.83	3	0.275839793	0.075273252
RPS4X	7249B_XX	TRUE	0.83	2	0.637465878	0.497618281
SLC25A5	7249B_XX	TRUE	0.83	2	0.200360394	0
MED14	7249B_XX	TRUE	0.83	1	0.312	0.114497529
HMGB3	7249B_XX	TRUE	0.83	1	0.431372549	0.248509977
GTPBP6	7249B_XX	TRUE	0.83	3	0.739215686	0.629743047
CXorf38	7249B_XX	TRUE	0.83	1	0.343283582	0.14893617
SLC9A7	7249B_XX	TRUE	0.83	2	0.219572335	0.015447786
BRCC3	7249B_XX	TRUE	0.83	1	0.163265306	0
IL3RA	7249B_XX	TRUE	0.83	4	0.493897243	0.321612147
PHF6	7249B_XX	TRUE	0.83	1	0.267759563	0.066592366
GEMIN8	7249B_XX	TRUE	0.83	1	0.818181818	0.736842105
UBA1	7249B_XX	TRUE	0.83	1	0.4	0.212598425
ACOT9	7249B_XX	TRUE	0.83	2	0.376623377	0.186164802
PHF8	7249B_XX	TRUE	0.83	2	0.265104167	0.06374621
UBQLN2	7249B_XX	TRUE	0.83	1	0.294573643	0.095517344
ZNF81	7249B_XX	TRUE	0.83	1	0.173913043	0
WASH6P	7249B_XX	TRUE	0.83	1	0.205479452	0.00068918
IDS	7249B_XX	TRUE	0.83	4	0.255561201	0.053544658
ARMCX3	7249B_XX	TRUE	0.83	1	0.197802198	0
ATP7A	7249B_XX	TRUE	0.83	2	0.256534954	0.054583684
TAF9B	7249B_XX	TRUE	0.83	1	0.131782946	0
MAGEH1	7249B_XX	TRUE	0.83	1	0.182608696	0
RPL10	7249B_XX	TRUE	0.83	3	0.215806476	0.011495307
UBE2A	7249B_XX	TRUE	0.83	1	0.23880597	0.035734543
PDHA1	7249B_XX	TRUE	0.83	3	0.282716723	0.082685414
ZDHHC9	7249B_XX	TRUE	0.83	1	0.175	0
TRAPPC2	7249B_XX	TRUE	0.83	1	0.261904762	0.060321309
FLNA	7249B_XX	TRUE	0.83	2	0.173008486	0
PJA1	7249B_XX	TRUE	0.83	1	0.511111111	0.342105263
CLIC2	7249B_XX	TRUE	0.83	1	0.342857143	0.148463532
RAB39B	7249B_XX	TRUE	0.83	1	0.545454545	0.383477189
MPP1	7249B_XX	TRUE	0.83	1	0.142857143	0
ATP6AP1	7249B_XX	TRUE	0.83	3	0.216023084	0.011722476
FHL1	7249B_XX	TRUE	0.83	1	0.5	0.32885906
ZNF75D	7249B_XX	TRUE	0.83	3	0.190075357	0
ZNF280C	7249B_XX	TRUE	0.83	2	0.182142857	0
RBM41	7249B_XX	TRUE	0.83	3	0.304529752	0.106343498
TCEAL4	7249B_XX	TRUE	0.83	1	0.280645161	0.080450291
BEX2	7249B_XX	TRUE	0.83	1	0.411764706	0.226006192
BEX4	7249B_XX	TRUE	0.83	1	0.178807947	0
RPL36A	7249B_XX	TRUE	0.83	1	0.4	0.212598425
CENPI	7249B_XX	TRUE	0.83	4	0.213474462	0.009050925
TRMT2B	7249B_XX	TRUE	0.83	1	0.234042553	0.030694669
APOOL	7249B_XX	TRUE	0.83	2	0.569073084	0.412311675
SH3BGRL	7249B_XX	TRUE	0.83	1	0.227722772	0.024024024
BRWD3	7249B_XX	TRUE	0.83	1	0.1875	0
ITM2A	7249B_XX	TRUE	0.83	1	0.136363636	0
CYSLTR1	7249B_XX	TRUE	0.83	2	0.1504329	0
PGK1	7249B_XX	TRUE	0.83	3	0.140008576	0
ATRX	7249B_XX	TRUE	0.83	1	0.7	0.578059072
FAAH2	7249B_XX	TRUE	0.83	2	0.5	0.32885906
SPIN3	7249B_XX	TRUE	0.83	2	0.5	0.32885906
GRIPAP1	7249B_XX	TRUE	0.83	1	0.283783784	0.083837511
TIMM17B	7249B_XX	TRUE	0.83	1	0.224489796	0.020618557
ARAF	7249B_XX	TRUE	0.83	1	0.416666667	0.231613611
KDM6A	7249B_XX	TRUE	0.83	1	0.862745098	0.799139168
DYNLT3	7249B_XX	TRUE	0.83	1	0.303797468	0.105545617
POLA1	7249B_XX	TRUE	0.83	1	0.180952381	0
RPS6KA3	7249B_XX	TRUE	0.83	4	0.230785124	0.027254129
EIF1AX	7249B_XX	TRUE	0.83	3	0.399782774	0.212351523
RBBP7	7249B_XX	TRUE	0.83	1	0.244897959	0.042195185
SYAP1	7249B_XX	TRUE	0.83	1	0.571428571	0.415204678
PIR	7249B_XX	TRUE	0.83	1	0.328358209	0.132446501
TCEANC	7249B_XX	TRUE	0.83	1	0.375	0.184339315
TMSB4X	7249B_XX	TRUE	0.83	2	0.337916667	0.142994288
TLR7	7249B_XX	TRUE	0.83	1	0.247524752	0.044986177
PRPS2	7249B_XX	TRUE	0.83	1	0.176165803	0
TBL1X	7249B_XX	TRUE	0.83	2	0.192577031	0
PNPLA4	7249B_XX	TRUE	0.83	2	0.483516484	0.309331374
PUDP	7249B_XX	TRUE	0.83	6	0.794957401	0.704914065
CD99	7249B_XX	TRUE	0.83	1	0.244897959	0.042195185
ZBED1	7249B_XX	TRUE	0.83	4	0.822433428	0.742726612
ASMTL	7249B_XX	TRUE	0.83	4	0.840130349	0.767353308
SLC25A6	7249B_XX	TRUE	0.83	1	0.906735751	0.86200552
PLCXD1	7249B_XX	TRUE	0.83	2	0.517575758	0.349843178
FAM50A	7249B_XX	TRUE	0.83	1	0.194029851	0
UTP14A	7249B_XX	TRUE	0.83	1	0.224137931	0.020248204
DDX3X	7249B_XX	TRUE	0.83	2	0.544642857	0.382491827
GDI1	7249B_XX	TRUE	0.83	1	0.253644315	0.051500556
XIST	7249B_XX	TRUE	0.83	3	0.21564435	0.011325289
TMSB15B	7249B_XX	TRUE	0.83	2	0.541666667	0.378881988
FTX	7249B_XX	TRUE	0.83	1	0.333333333	0.137931034
DHRSX	7249B_XX	TRUE	0.83	1	0.555555556	0.395770393
FAM104B	7249B_XX	TRUE	0.83	1	0.230769231	0.027237354
PDK3	7249B_XX	TRUE	0.83	4	0.344177752	0.1499275
CHM	7249B_XX	TRUE	0.83	1	0.333333333	0.137931034
GPR174	7249B_XX	TRUE	0.83	1	0.714285714	0.596774194
LAMP2	7252A_XX	FALSE	0.56	3	0.867578976	0.257168609
NXT2	7252A_XX	FALSE	0.56	2	0.759157509	0
ABCD1	7252A_XX	FALSE	0.56	1	0.714285714	0
MAGED2	7252A_XX	FALSE	0.56	5	0.905024346	0.412966983
GLA	7252A_XX	FALSE	0.56	1	1	1
EIF2S3	7252A_XX	FALSE	0.56	3	0.813709756	0.077623613
WDR44	7252A_XX	FALSE	0.56	4	0.759532493	0
PRKX	7252A_XX	FALSE	0.56	3	0.735114301	0
SNX12	7252A_XX	FALSE	0.56	1	0.743055556	0
UPF3B	7252A_XX	FALSE	0.56	1	0.933333333	0.553571429
DOCK11	7252A_XX	FALSE	0.56	1	0.894736842	0.367088608
VBP1	7252A_XX	FALSE	0.56	1	0.952830189	0.664879357
TAB3	7252A_XX	FALSE	0.56	2	0.926767677	0.518911745
FAM199X	7252A_XX	FALSE	0.56	1	0.8	0.038461538
MECP2	7252A_XX	FALSE	0.56	1	0.909090909	0.431818182
ZFX	7252A_XX	FALSE	0.56	6	0.773719837	0
C1GALT1C1	7252A_XX	FALSE	0.56	1	0.862068966	0.236641221
ELF4	7252A_XX	FALSE	0.56	1	0.764150943	0
BTK	7252A_XX	FALSE	0.56	3	0.823178372	0.106065355
HCFC1	7252A_XX	FALSE	0.56	6	0.783577067	0
AKAP17A	7252A_XX	FALSE	0.56	4	0.862321151	0.237568694
MAP7D3	7252A_XX	FALSE	0.56	5	0.753045843	0
HNRNPH2	7252A_XX	FALSE	0.56	1	0.973684211	0.8
FAM3A	7252A_XX	FALSE	0.56	2	0.833333333	0.137931034
USP9X	7252A_XX	FALSE	0.56	1	0.756410256	0
HMGB3	7252A_XX	FALSE	0.56	1	1	1
GTPBP6	7252A_XX	FALSE	0.56	1	0.888888889	0.342105263
MAGED1	7252A_XX	FALSE	0.56	1	0.981395349	0.854862119
KLHL15	7252A_XX	FALSE	0.56	3	0.759259259	0
SLC9A7	7252A_XX	FALSE	0.56	6	0.799765753	0.037812137
BRCC3	7252A_XX	FALSE	0.56	1	0.8125	0.074074074
VMA21	7252A_XX	FALSE	0.56	1	0.794871795	0.024390244
RBBP7	7252A_XX	FALSE	0.56	1	0.684210526	0
IL3RA	7252A_XX	FALSE	0.56	1	0.735294118	0
PHF6	7252A_XX	FALSE	0.56	1	0.897058824	0.377224199
PIGA	7252A_XX	FALSE	0.56	3	0.655952381	0
MED12	7252A_XX	FALSE	0.56	1	0.692307692	0
ACOT9	7252A_XX	FALSE	0.56	2	0.747835498	0
GNL3L	7252A_XX	FALSE	0.56	1	0.714285714	0
MID1IP1	7252A_XX	FALSE	0.56	2	0.783333333	0
ENOX2	7252A_XX	FALSE	0.56	1	0.785714286	1.30E-15
RPGR	7252A_XX	FALSE	0.56	1	0.8	0.038461538
WASH6P	7252A_XX	FALSE	0.56	1	0.630434783	0
GSPT2	7252A_XX	FALSE	0.56	1	1	1
IDS	7252A_XX	FALSE	0.56	8	0.767216806	0
ARMCX3	7252A_XX	FALSE	0.56	1	0.791666667	0.015748031
RAP2C	7252A_XX	FALSE	0.56	1	0.731707317	0
DMD	7252A_XX	FALSE	0.56	1	0.763157895	0
STK26	7252A_XX	FALSE	0.56	1	0.608695652	0
XIAP	7252A_XX	FALSE	0.56	14	0.757451643	0
SASH3	7252A_XX	FALSE	0.56	1	0.793617021	0.020993137
LAGE3	7252A_XX	FALSE	0.56	2	0.768421053	0
KLF8	7252A_XX	FALSE	0.56	1	0.5	0
TRAPPC2	7252A_XX	FALSE	0.56	3	0.837928154	0.152838428
FLNA	7252A_XX	FALSE	0.56	1	0.777777778	0
MORF4L2	7252A_XX	FALSE	0.56	1	0.986013986	0.889135255
PJA1	7252A_XX	FALSE	0.56	1	0.925925926	0.514563107
ARMCX6	7252A_XX	FALSE	0.56	1	0.76	0
MBTPS2	7252A_XX	FALSE	0.56	1	0.842105263	0.166666667
CLIC2	7252A_XX	FALSE	0.56	1	0.507042254	0
RAB39B	7252A_XX	FALSE	0.56	1	0.541666667	0
MPP1	7252A_XX	FALSE	0.56	1	0.64516129	0
DKC1	7252A_XX	FALSE	0.56	1	0.861607143	0.234945706
G6PD	7252A_XX	FALSE	0.56	1	0.7	0
UBL4A	7252A_XX	FALSE	0.56	3	0.74549062	0
PLXNA3	7252A_XX	FALSE	0.56	1	0.428571429	0
IRAK1	7252A_XX	FALSE	0.56	3	0.889377034	0.344161534
TMEM187	7252A_XX	FALSE	0.56	4	0.719093407	0
NAA10	7252A_XX	FALSE	0.56	2	0.770676692	0
FHL1	7252A_XX	FALSE	0.56	1	0.571428571	0
MBNL3	7252A_XX	FALSE	0.56	2	0.873015873	0.277978339
RBM41	7252A_XX	FALSE	0.56	4	0.619769446	0
RPL36A	7252A_XX	FALSE	0.56	1	0.454545455	0
CENPI	7252A_XX	FALSE	0.56	4	0.68020362	0
TRMT2B	7252A_XX	FALSE	0.56	1	0.823529412	0.107142857
APOOL	7252A_XX	FALSE	0.56	4	0.690032021	0
SH3BGRL	7252A_XX	FALSE	0.56	1	0.735973597	0
ATRX	7252A_XX	FALSE	0.56	1	0.5	0
CHIC1	7252A_XX	FALSE	0.56	3	0.564484127	0
YIPF6	7252A_XX	FALSE	0.56	1	0.526315789	0
AMER1	7252A_XX	FALSE	0.56	2	0.40952381	0
SPIN4	7252A_XX	FALSE	0.56	1	0.6	0
CCDC22	7252A_XX	FALSE	0.56	1	0.717948718	0
TBC1D25	7252A_XX	FALSE	0.56	1	1	1
DYNLT3	7252A_XX	FALSE	0.56	1	0.6	0
SMS	7252A_XX	FALSE	0.56	1	0.941176471	0.596774194
PIR	7252A_XX	FALSE	0.56	1	0.722222222	0
PRPS2	7252A_XX	FALSE	0.56	1	0.721518987	0
TBL1X	7252A_XX	FALSE	0.56	3	0.47871913	0
ZBED1	7252A_XX	FALSE	0.56	5	0.894410346	0.36567341
P2RY8	7252A_XX	FALSE	0.56	10	0.836056722	0.146728903
ASMTL	7252A_XX	FALSE	0.56	1	0.513761468	0
SLC25A6	7252A_XX	FALSE	0.56	2	0.828141237	0.121456668
PLCXD1	7252A_XX	FALSE	0.56	3	0.356349206	0
FAM50A	7252A_XX	FALSE	0.56	1	0.75	0
UTP14A	7252A_XX	FALSE	0.56	1	0.817518248	0.088921283
FANCB	7252A_XX	FALSE	0.56	1	0.909090909	0.431818182
XIST	7252A_XX	FALSE	0.56	3	0.925925926	0.514563107
TMSB15B	7252A_XX	FALSE	0.56	1	0.9	0.390243902
PDK3	7252A_XX	FALSE	0.56	8	0.712490287	0
JPX	7252A_XX	FALSE	0.56	1	0.333333333	0
LAMP2	7253A_XX	FALSE	0.7	4	0.399023498	0
TIMP1	7253A_XX	FALSE	0.7	1	0.478787879	0.063180828
ALG13	7253A_XX	FALSE	0.7	1	0.24	0
EIF2S3	7253A_XX	FALSE	0.7	2	0.74006426	0.456179449
EDA2R	7253A_XX	FALSE	0.7	5	0.347555109	0
AMMECR1	7253A_XX	FALSE	0.7	1	0.583333333	0.206349206
PRKX	7253A_XX	FALSE	0.7	1	0.561403509	0.174917492
SLC10A3	7253A_XX	FALSE	0.7	1	0.3125	0
NONO	7253A_XX	FALSE	0.7	1	0.28	0
SNX12	7253A_XX	FALSE	0.7	1	0.493506494	0.082352941
VBP1	7253A_XX	FALSE	0.7	1	0.39184953	0
TMEM164	7253A_XX	FALSE	0.7	1	0.303571429	0
FAM199X	7253A_XX	FALSE	0.7	2	0.412828947	0
ZFX	7253A_XX	FALSE	0.7	6	0.786685537	0.540264944
C1GALT1C1	7253A_XX	FALSE	0.7	3	0.467287823	0.048411603
MMGT1	7253A_XX	FALSE	0.7	1	0.433962264	0.006622517
ZRSR2	7253A_XX	FALSE	0.7	1	0.50877193	0.102564103
ELF4	7253A_XX	FALSE	0.7	1	0.342105263	0
HCFC1	7253A_XX	FALSE	0.7	1	0.4	0
MSL3	7253A_XX	FALSE	0.7	1	0.307692308	0
ZNF41	7253A_XX	FALSE	0.7	1	0.19047619	0
TFE3	7253A_XX	FALSE	0.7	1	0.540540541	0.145728643
MAP7D3	7253A_XX	FALSE	0.7	5	0.478112166	0.062307964
CA5B	7253A_XX	FALSE	0.7	1	0.6	0.230769231
SMC1A	7253A_XX	FALSE	0.7	1	0.9	0.76744186
FANCB	7253A_XX	FALSE	0.7	2	0.65	0.306930693
MED14	7253A_XX	FALSE	0.7	1	0.308823529	0
HMGB3	7253A_XX	FALSE	0.7	1	0.371428571	0
GTPBP6	7253A_XX	FALSE	0.7	1	0.920353982	0.812108559
BRCC3	7253A_XX	FALSE	0.7	1	0.724137931	0.428571429
VMA21	7253A_XX	FALSE	0.7	2	0.484042553	0.069990412
RBBP7	7253A_XX	FALSE	0.7	7	0.565883634	0.181275396
MED12	7253A_XX	FALSE	0.7	1	0.533333333	0.135802469
ERCC6L	7253A_XX	FALSE	0.7	2	0.246130031	0
DHRSX	7253A_XX	FALSE	0.7	3	0.597570583	0.227180449
ACOT9	7253A_XX	FALSE	0.7	1	0.378640777	0
GNL3L	7253A_XX	FALSE	0.7	2	0.38986014	0
RPGR	7253A_XX	FALSE	0.7	1	0.5	0.090909091
WASH6P	7253A_XX	FALSE	0.7	1	0.515151515	0.111111111
ARMCX3	7253A_XX	FALSE	0.7	2	0.528125621	0.128679439
BCAP31	7253A_XX	FALSE	0.7	1	0.464985994	0.045477261
CD99L2	7253A_XX	FALSE	0.7	1	0.436363636	0.009584665
ARHGAP4	7253A_XX	FALSE	0.7	1	0.215909091	0
RBM3	7253A_XX	FALSE	0.7	5	0.449463549	0.025876672
XIAP	7253A_XX	FALSE	0.7	1	0.333333333	0
SASH3	7253A_XX	FALSE	0.7	1	0.489399293	0.076972213
ZDHHC9	7253A_XX	FALSE	0.7	1	0.444444444	0.019607843
CHM	7253A_XX	FALSE	0.7	2	0.779545455	0.527059971
TRAPPC2	7253A_XX	FALSE	0.7	1	0.782608696	0.53271028
MORF4L2	7253A_XX	FALSE	0.7	1	0.365180467	0
ARMCX6	7253A_XX	FALSE	0.7	1	0.8125	0.589041096
MBTPS2	7253A_XX	FALSE	0.7	2	0.303259141	0
CLIC2	7253A_XX	FALSE	0.7	1	0.451612903	0.028571429
RAB39B	7253A_XX	FALSE	0.7	1	0.432432432	0.004739336
MPP1	7253A_XX	FALSE	0.7	1	0.393939394	0
PLXNA3	7253A_XX	FALSE	0.7	1	0.315789474	0
ZNF275	7253A_XX	FALSE	0.7	6	0.388439218	0
MTMR1	7253A_XX	FALSE	0.7	2	0.585597826	0.209639803
ZNF75D	7253A_XX	FALSE	0.7	3	0.722222222	0.425287356
MOSPD1	7253A_XX	FALSE	0.7	2	0.634615385	0.283018868
RBM41	7253A_XX	FALSE	0.7	4	0.342952971	0
TCEAL4	7253A_XX	FALSE	0.7	1	0.479289941	0.063829787
BEX2	7253A_XX	FALSE	0.7	1	0.818181818	0.6
BEX4	7253A_XX	FALSE	0.7	1	0.416666667	0
TRMT2B	7253A_XX	FALSE	0.7	2	0.631372549	0.278033794
APOOL	7253A_XX	FALSE	0.7	2	0.580645161	0.202453988
BRWD3	7253A_XX	FALSE	0.7	1	0.5	0.090909091
ATRX	7253A_XX	FALSE	0.7	1	0.916666667	0.803921569
GRIPAP1	7253A_XX	FALSE	0.7	1	0.549295775	0.157894737
TIMM17B	7253A_XX	FALSE	0.7	1	0.410958904	0
TBC1D25	7253A_XX	FALSE	0.7	2	0.420849421	0
ARAF	7253A_XX	FALSE	0.7	1	0.555555556	0.166666667
KDM6A	7253A_XX	FALSE	0.7	1	0.577777778	0.198312236
FUNDC1	7253A_XX	FALSE	0.7	1	0.692307692	0.375
ATP6AP2	7253A_XX	FALSE	0.7	1	0.425465839	0
GK	7253A_XX	FALSE	0.7	2	0.75	0.473684211
SAT1	7253A_XX	FALSE	0.7	1	0.474747475	0.057971014
SMS	7253A_XX	FALSE	0.7	1	0.457831325	0.03640257
PHKA2	7253A_XX	FALSE	0.7	1	0.666666667	0.333333333
TMSB4X	7253A_XX	FALSE	0.7	3	0.460527033	0.039813556
TBL1X	7253A_XX	FALSE	0.7	4	0.294356703	0
PUDP	7253A_XX	FALSE	0.7	6	0.913685121	0.797332705
CD99	7253A_XX	FALSE	0.7	3	0.518466499	0.115576064
P2RY8	7253A_XX	FALSE	0.7	3	0.883679018	0.732531679
ASMTL	7253A_XX	FALSE	0.7	3	0.727791969	0.434857225
PLCXD1	7253A_XX	FALSE	0.7	3	0.652298851	0.310541311
CENPI	7253A_XX	FALSE	0.7	1	0.4	0
TMSB15B	7253A_XX	FALSE	0.7	1	0.375	0
SLC38A5	7253A_XX	FALSE	0.7	1	0.297619048	0
SLC25A53	7253A_XX	FALSE	0.7	1	0.333333333	0
DNASE1L1	7271A_XX	TRUE	0.87	1	0.105769231	0
P2RY10	7271A_XX	TRUE	0.87	3	0.237826252	0.091658248
LAMP2	7271A_XX	TRUE	0.87	2	0.151006264	0.001617474
NXT2	7271A_XX	TRUE	0.87	1	0.117647059	0
ABCD1	7271A_XX	TRUE	0.87	2	0.4125	0.280355229
HTATSF1	7271A_XX	TRUE	0.87	1	0.111888112	0
MAGED2	7271A_XX	TRUE	0.87	4	0.179398525	0.030798852
GLA	7271A_XX	TRUE	0.87	1	0.1875	0.03917221
ARHGEF6	7271A_XX	TRUE	0.87	1	0.14953271	0.000109878
EIF2S3	7271A_XX	TRUE	0.87	3	0.22392737	0.077081253
SLC6A8	7271A_XX	TRUE	0.87	1	0.666666667	0.574468085
ARHGEF9	7271A_XX	TRUE	0.87	1	0.21875	0.071667286
WDR44	7271A_XX	TRUE	0.87	3	0.12425376	0
AMMECR1	7271A_XX	TRUE	0.87	1	0.235294118	0.088997898
PRKX	7271A_XX	TRUE	0.87	6	0.753717417	0.680988026
UPF3B	7271A_XX	TRUE	0.87	2	0.135912698	0
VBP1	7271A_XX	TRUE	0.87	3	0.125393517	0
TAB3	7271A_XX	TRUE	0.87	2	0.166806723	0.017825745
ARHGAP6	7271A_XX	TRUE	0.87	3	0.247291022	0.101620778
ZFX	7271A_XX	TRUE	0.87	6	0.492045455	0.369810097
RBMX2	7271A_XX	TRUE	0.87	2	0.098918575	0
MMGT1	7271A_XX	TRUE	0.87	1	0.090909091	0
ZRSR2	7271A_XX	TRUE	0.87	2	0.326130874	0.185757982
ELF4	7271A_XX	TRUE	0.87	1	0.117370892	0
BTK	7271A_XX	TRUE	0.87	2	0.098030263	0
ZNF41	7271A_XX	TRUE	0.87	1	0.105263158	0
AKAP17A	7271A_XX	TRUE	0.87	3	0.965732087	0.953969117
ZMYM3	7271A_XX	TRUE	0.87	1	0.114035088	0
HNRNPH2	7271A_XX	TRUE	0.87	1	0.130232558	0
CA5B	7271A_XX	TRUE	0.87	1	0.333333333	0.193548387
MED14	7271A_XX	TRUE	0.87	1	0.096551724	0
GTPBP6	7271A_XX	TRUE	0.87	2	0.885064935	0.847756341
CXorf38	7271A_XX	TRUE	0.87	3	0.121076595	0
KLHL15	7271A_XX	TRUE	0.87	2	0.287798408	0.144591172
BRCC3	7271A_XX	TRUE	0.87	1	0.179487179	0.030890369
VMA21	7271A_XX	TRUE	0.87	1	0.095238095	0
GEMIN8	7271A_XX	TRUE	0.87	1	0.173333333	0.024543738
PIGA	7271A_XX	TRUE	0.87	2	0.352272727	0.214118296
MED12	7271A_XX	TRUE	0.87	1	0.060606061	0
DHRSX	7271A_XX	TRUE	0.87	4	0.585229472	0.477566456
CUL4B	7271A_XX	TRUE	0.87	2	0.184395604	0.035961168
WASH6P	7271A_XX	TRUE	0.87	1	0.648648649	0.552803578
ATP7A	7271A_XX	TRUE	0.87	2	0.114186128	0
TAF9B	7271A_XX	TRUE	0.87	1	0.111111111	0
RAP2C	7271A_XX	TRUE	0.87	1	0.127906977	0
SOWAHD	7271A_XX	TRUE	0.87	3	0.230976431	0.084466393
CD99L2	7271A_XX	TRUE	0.87	2	0.112041467	0
ARHGAP4	7271A_XX	TRUE	0.87	1	0.118110236	0
STK26	7271A_XX	TRUE	0.87	1	0.259036145	0.114024346
XIAP	7271A_XX	TRUE	0.87	4	0.141959154	0
SASH3	7271A_XX	TRUE	0.87	2	0.146556428	0
OCRL	7271A_XX	TRUE	0.87	2	0.200980392	0.053151322
ZDHHC9	7271A_XX	TRUE	0.87	1	0.063829787	0
CHM	7271A_XX	TRUE	0.87	2	0.480235043	0.356383577
TRAPPC2	7271A_XX	TRUE	0.87	1	0.097560976	0
PJA1	7271A_XX	TRUE	0.87	3	0.154801243	0.005503252
RPL39	7271A_XX	TRUE	0.87	1	0.312312312	0.170860639
MBTPS2	7271A_XX	TRUE	0.87	2	0.075706215	0
RAB39B	7271A_XX	TRUE	0.87	1	0.137931034	0
ZNF275	7271A_XX	TRUE	0.87	6	0.136613642	0
MTMR1	7271A_XX	TRUE	0.87	1	0.170068027	0.021181001
SLC9A6	7271A_XX	TRUE	0.87	2	0.161220044	0.01208591
ZNF75D	7271A_XX	TRUE	0.87	3	0.117936118	0
MBNL3	7271A_XX	TRUE	0.87	3	0.211396574	0.063992688
RBM41	7271A_XX	TRUE	0.87	3	0.180069103	0.031491144
BEX4	7271A_XX	TRUE	0.87	1	0.071428571	0
CSTF2	7271A_XX	TRUE	0.87	1	0.049180328	0
APOOL	7271A_XX	TRUE	0.87	5	0.156482391	0.007226066
ITM2A	7271A_XX	TRUE	0.87	2	0.233866362	0.087498767
PGK1	7271A_XX	TRUE	0.87	3	0.120027874	0
UPRT	7271A_XX	TRUE	0.87	1	0.06122449	0
YIPF6	7271A_XX	TRUE	0.87	1	0.175	0.026261434
LAS1L	7271A_XX	TRUE	0.87	1	0.114285714	0
KDM6A	7271A_XX	TRUE	0.87	1	0.642857143	0.545867393
POLA1	7271A_XX	TRUE	0.87	2	0.123650697	0
SAT1	7271A_XX	TRUE	0.87	1	0.331858407	0.191951624
RBBP7	7271A_XX	TRUE	0.87	1	0.090909091	0
PIR	7271A_XX	TRUE	0.87	2	0.122856029	0
TMSB4X	7271A_XX	TRUE	0.87	1	0.170542636	0.021669562
TLR7	7271A_XX	TRUE	0.87	1	0.105263158	0
TBL1X	7271A_XX	TRUE	0.87	2	0.083198871	0
PNPLA4	7271A_XX	TRUE	0.87	1	1	1
PUDP	7271A_XX	TRUE	0.87	4	0.616414653	0.514366613
CD99	7271A_XX	TRUE	0.87	1	0.72392638	0.644184392
P2RY8	7271A_XX	TRUE	0.87	4	0.804557986	0.744656247
SLC25A6	7271A_XX	TRUE	0.87	1	0.829376855	0.776138288
PLCXD1	7271A_XX	TRUE	0.87	1	0.299363057	0.156958921
DDX3X	7271A_XX	TRUE	0.87	1	0.857142857	0.811676083
XIST	7271A_XX	TRUE	0.87	2	0.109090909	0
TMSB15B	7271A_XX	TRUE	0.87	1	0.19047619	0.042253521
SLC38A5	7271A_XX	TRUE	0.87	1	0.121212121	0
GPR174	7271A_XX	TRUE	0.87	4	0.263324737	0.118564657
DNASE1L1	7272A_XX	TRUE	0.96	1	0.033333333	0
SLC25A43	7272A_XX	TRUE	0.96	2	0.034915865	0
HTATSF1	7272A_XX	TRUE	0.96	1	0.034482759	0
EIF2S3	7272A_XX	TRUE	0.96	2	0.206518445	0.16628263
VAMP7	7272A_XX	TRUE	0.96	1	0.035087719	0
PRKX	7272A_XX	TRUE	0.96	4	0.618875995	0.592487507
DOCK11	7272A_XX	TRUE	0.96	2	0.048199768	0.006546248
VBP1	7272A_XX	TRUE	0.96	1	0.008086253	0
ZFX	7272A_XX	TRUE	0.96	1	0.55	0.520255864
C1GALT1C1	7272A_XX	TRUE	0.96	1	0.02173913	0
ELF4	7272A_XX	TRUE	0.96	1	0.023391813	0
HCFC1	7272A_XX	TRUE	0.96	1	0.046052632	0.004394397
